"Month","Company","Price","Volume"
2000-01-01,"Intel",24.7106533050537,57710200
2000-02-01,"Intel",28.8113536834717,48051400
2000-03-01,"Intel",32.9219093322754,40813000
2000-04-01,"Intel",37.112621307373,50071600
2000-05-01,"Intel",36.1182136535645,42389800
2000-06-01,"Intel",36.8553619384766,45978400
2000-07-01,"Intel",38.8979682922363,15083800
2000-08-01,"Intel",36.7310600280762,25001100
2000-09-01,"Intel",42.0372886657715,18322000
2000-10-01,"Intel",22.8131351470947,66785700
2000-11-01,"Intel",25.5137538909912,47654600
2000-12-01,"Intel",19.410135269165,1155400
2001-01-01,"Intel",17.6682033538818,50342900
2001-02-01,"Intel",21.5075836181641,50297000
2001-03-01,"Intel",16.5754489898682,56268300
2001-04-01,"Intel",14.6813840866089,44925500
2001-05-01,"Intel",17.744987487793,37209500
2001-06-01,"Intel",16.3665962219238,60601900
2001-07-01,"Intel",17.1182842254639,38578300
2001-08-01,"Intel",17.5112323760986,45023900
2001-09-01,"Intel",15.2998199462891,54390700
2001-10-01,"Intel",11.4022169113159,44631700
2001-11-01,"Intel",14.7812814712524,54534000
2001-12-01,"Intel",18.2711162567139,43008300
2002-01-01,"Intel",18.8185558319092,42357300
2002-02-01,"Intel",19.7708892822266,39369800
2002-03-01,"Intel",17.6770362854004,58489400
2002-04-01,"Intel",17.7854557037354,32592200
2002-05-01,"Intel",16.336145401001,46014800
2002-06-01,"Intel",15.2001552581787,34869600
2002-07-01,"Intel",10.0154275894165,48681300
2002-08-01,"Intel",10.0268487930298,55134100
2002-09-01,"Intel",9.06699180603027,58140400
2002-10-01,"Intel",8.38668060302734,68218600
2002-11-01,"Intel",10.4619131088257,85017800
2002-12-01,"Intel",12.0468978881836,83017000
2003-01-01,"Intel",9.55167102813721,57135100
2003-02-01,"Intel",9.03088188171387,43773800
2003-03-01,"Intel",9.54671382904053,58274100
2003-04-01,"Intel",9.40918445587158,45993300
2003-05-01,"Intel",10.6182823181152,52929100
2003-06-01,"Intel",11.6906757354736,73472400
2003-07-01,"Intel",12.2815227508545,64496600
2003-08-01,"Intel",14.3523445129395,48494900
2003-09-01,"Intel",16.4993953704834,58841200
2003-10-01,"Intel",16.436243057251,59519900
2003-11-01,"Intel",19.5420799255371,53324900
2003-12-01,"Intel",19.5536861419678,47063000
2004-01-01,"Intel",18.4737548828125,37343200
2004-02-01,"Intel",17.4167976379395,65039500
2004-03-01,"Intel",17.07666015625,65372800
2004-04-01,"Intel",15.7480316162109,55051700
2004-05-01,"Intel",14.9773054122925,61588700
2004-06-01,"Intel",16.3192710876465,51164300
2004-07-01,"Intel",15.5646657943726,68757000
2004-08-01,"Intel",14.3434467315674,67142500
2004-09-01,"Intel",12.3650465011597,61731300
2004-10-01,"Intel",12.0303869247437,73823500
2004-11-01,"Intel",12.9478139877319,49790900
2004-12-01,"Intel",13.3522539138794,84149400
2005-01-01,"Intel",13.3349084854126,64246900
2005-02-01,"Intel",13.0805807113647,67031800
2005-03-01,"Intel",14.2814426422119,84308400
2005-04-01,"Intel",13.3475255966187,68253800
2005-05-01,"Intel",13.6607646942139,41187800
2005-06-01,"Intel",15.88356590271,77530200
2005-07-01,"Intel",15.2549753189087,30414000
2005-08-01,"Intel",15.7788019180298,34737200
2005-09-01,"Intel",14.7448482513428,49495400
2005-10-01,"Intel",14.3595876693726,49168200
2005-11-01,"Intel",13.2213287353516,84900700
2005-12-01,"Intel",15.9200944900513,49840000
2006-01-01,"Intel",14.9770679473877,56401200
2006-02-01,"Intel",12.6224431991577,71658400
2006-03-01,"Intel",12.2408819198608,80722800
2006-04-01,"Intel",11.3875579833984,73344300
2006-05-01,"Intel",11.4699459075928,75869800
2006-06-01,"Intel",10.6710910797119,76997200
2006-07-01,"Intel",11.4518985748291,25048100
2006-08-01,"Intel",10.4463119506836,39658000
2006-09-01,"Intel",11.8267288208008,68302800
2006-10-01,"Intel",12.1598777770996,51710400
2006-11-01,"Intel",12.504919052124,57883600
2006-12-01,"Intel",12.5118894577026,65117600
2007-01-01,"Intel",12.1651630401611,69001200
2007-02-01,"Intel",12.6194839477539,50473200
2007-03-01,"Intel",11.7735013961792,108287900
2007-04-01,"Intel",11.4970397949219,54240600
2007-05-01,"Intel",13.1017026901245,60719800
2007-06-01,"Intel",13.5078630447388,48706100
2007-07-01,"Intel",14.6617031097412,48790600
2007-08-01,"Intel",14.3777780532837,92766600
2007-09-01,"Intel",15.889440536499,77887400
2007-10-01,"Intel",16.0047607421875,54672800
2007-11-01,"Intel",16.0836620330811,86590500
2007-12-01,"Intel",15.9993867874146,56131600
2008-01-01,"Intel",15.4508361816406,84278800
2008-02-01,"Intel",13.2688236236572,66087600
2008-03-01,"Intel",12.270191192627,75603600
2008-04-01,"Intel",13.4720697402954,55507200
2008-05-01,"Intel",14.281497001648,71506000
2008-06-01,"Intel",14.3112773895264,50569500
2008-07-01,"Intel",13.3057832717896,66857400
2008-08-01,"Intel",13.786937713623,42123200
2008-09-01,"Intel",14.0159540176392,44071100
2008-10-01,"Intel",11.4958124160767,74450600
2008-11-01,"Intel",9.70812320709229,54065800
2008-12-01,"Intel",7.86400556564331,60830800
2009-01-01,"Intel",9.51694774627686,52208200
2009-02-01,"Intel",8.53395175933838,69886500
2009-03-01,"Intel",7.78687572479248,64495900
2009-04-01,"Intel",9.50745105743408,75052800
2009-05-01,"Intel",10.0008535385132,50861600
2009-06-01,"Intel",10.5257740020752,75465600
2009-07-01,"Intel",10.8702573776245,92515000
2009-08-01,"Intel",12.3566246032715,44330800
2009-09-01,"Intel",12.6717224121094,74478300
2009-10-01,"Intel",12.1448040008545,70648800
2009-11-01,"Intel",12.2154893875122,63613700
2009-12-01,"Intel",12.7295026779175,47225800
2010-01-01,"Intel",13.5194206237793,47800900
2010-02-01,"Intel",12.6971302032471,50338300
2010-03-01,"Intel",13.6210412979126,51203300
2010-04-01,"Intel",14.6130867004395,45491000
2010-05-01,"Intel",15.1809062957764,55449900
2010-06-01,"Intel",13.9208641052246,57164500
2010-07-01,"Intel",12.6523456573486,88020000
2010-08-01,"Intel",13.90114402771,50316200
2010-09-01,"Intel",12.0137319564819,73611500
2010-10-01,"Intel",12.7952175140381,41275000
2010-11-01,"Intel",13.6230707168579,51593700
2010-12-01,"Intel",14.3371067047119,52939300
2011-01-01,"Intel",13.9166078567505,58223800
2011-02-01,"Intel",14.3371067047119,60971000
2011-03-01,"Intel",14.3979167938232,57987400
2011-04-01,"Intel",13.2738103866577,82621500
2011-05-01,"Intel",15.421046257019,71970500
2011-06-01,"Intel",14.9248027801514,56011400
2011-07-01,"Intel",15.2843542098999,35837100
2011-08-01,"Intel",15.0876178741455,51674300
2011-09-01,"Intel",13.6936140060425,40781200
2011-10-01,"Intel",14.1251773834229,95768300
2011-11-01,"Intel",16.3720569610596,68002400
2011-12-01,"Intel",17.2224197387695,51820400
2012-01-01,"Intel",16.9598026275635,44845600
2012-02-01,"Intel",18.3489303588867,46330600
2012-03-01,"Intel",18.7115097045898,39413000
2012-04-01,"Intel",19.7703838348389,28853500
2012-05-01,"Intel",20.1674709320068,43316200
2012-06-01,"Intel",17.6402549743652,40246400
2012-07-01,"Intel",18.713830947876,21739700
2012-08-01,"Intel",18.1945858001709,29207700
2012-09-01,"Intel",17.2851467132568,40688000
2012-10-01,"Intel",16.1101570129395,55261300
2012-11-01,"Intel",15.7562456130981,50359300
2012-12-01,"Intel",13.9734745025635,50637000
2013-01-01,"Intel",15.2892913818359,47623000
2013-02-01,"Intel",15.2749977111816,31867100
2013-03-01,"Intel",15.200629234314,45695700
2013-04-01,"Intel",15.4897603988647,33718100
2013-05-01,"Intel",17.3401470184326,38373800
2013-06-01,"Intel",18.4155139923096,76493500
2013-07-01,"Intel",17.4305362701416,29698200
2013-08-01,"Intel",16.9270973205566,37832700
2013-09-01,"Intel",16.2601871490479,26427300
2013-10-01,"Intel",16.8201236724854,25888800
2013-11-01,"Intel",17.9252586364746,28302100
2013-12-01,"Intel",17.6245574951172,25685300
2014-01-01,"Intel",19.1787948608398,31833300
2014-02-01,"Intel",17.810474395752,52868200
2014-03-01,"Intel",18.3932266235352,25728500
2014-04-01,"Intel",19.5118312835693,23778700
2014-05-01,"Intel",19.8571701049805,19755200
2014-06-01,"Intel",20.6411285400391,20264900
2014-07-01,"Intel",23.4578895568848,28240000
2014-08-01,"Intel",25.5477485656738,33472400
2014-09-01,"Intel",26.3503437042236,32094800
2014-10-01,"Intel",25.9082469940186,35086600
2014-11-01,"Intel",26.1521492004395,28703600
2014-12-01,"Intel",28.5179195404053,30904000
2015-01-01,"Intel",27.8964557647705,23605600
2015-02-01,"Intel",25.8172702789307,38733800
2015-03-01,"Intel",26.3192729949951,25406400
2015-04-01,"Intel",23.8078861236572,31532100
2015-05-01,"Intel",25.8247222900391,27091200
2015-06-01,"Intel",26.3928356170654,46734500
2015-07-01,"Intel",23.4897060394287,27178900
2015-08-01,"Intel",22.610200881958,26213600
2015-09-01,"Intel",21.8327445983887,44144000
2015-10-01,"Intel",23.5435810089111,29832800
2015-11-01,"Intel",26.7690525054932,21743100
2015-12-01,"Intel",27.7321243286133,23560200
2016-01-01,"Intel",26.8627815246582,27882200
2016-02-01,"Intel",24.3574829101562,19015100
2016-03-01,"Intel",24.2130966186523,25502600
2016-04-01,"Intel",25.8714141845703,18049700
2016-05-01,"Intel",24.4044437408447,21086600
2016-06-01,"Intel",25.4596080780029,17753500
2016-07-01,"Intel",26.3361434936523,17084600
2016-08-01,"Intel",28.0248641967773,18824400
2016-09-01,"Intel",29.1852931976318,18925800
2016-10-01,"Intel",30.5141201019287,14113600
2016-11-01,"Intel",27.9699268341064,25368200
2016-12-01,"Intel",27.5612373352051,29618700
2017-01-01,"Intel",29.879768371582,20196500
2017-02-01,"Intel",29.8144626617432,28380600
2017-03-01,"Intel",29.5421981811523,34085900
2017-04-01,"Intel",29.7313098907471,32013600
2017-05-01,"Intel",29.8546447753906,24825600
2017-06-01,"Intel",29.9193553924561,17510900
2017-07-01,"Intel",27.715991973877,12676900
2017-08-01,"Intel",30.1098690032959,38710200
2017-09-01,"Intel",29.2843647003174,12822000
2017-10-01,"Intel",32.5808410644531,37394500
2017-11-01,"Intel",38.9818382263184,47813700
2017-12-01,"Intel",37.5086784362793,26656300
2018-01-01,"Intel",39.330379486084,23370800
2018-02-01,"Intel",40.0019798278809,28840400
2018-03-01,"Intel",40.4339561462402,36326600
2018-04-01,"Intel",41.3467597961426,67187800
2018-05-01,"Intel",45.0740509033203,27600800
2018-06-01,"Intel",48.5219535827637,31183200
2018-07-01,"Intel",42.6734733581543,23755500
2018-08-01,"Intel",41.491886138916,28060700
2018-09-01,"Intel",41.0172653198242,15682900
2018-10-01,"Intel",39.7258529663086,23796200
2018-11-01,"Intel",41.2396240234375,28335300
2018-12-01,"Intel",43.1429443359375,30870400
2019-01-01,"Intel",40.5180435180664,18774600
2019-02-01,"Intel",41.9380722045898,37442900
2019-03-01,"Intel",46.1618766784668,18359300
2019-04-01,"Intel",47.2098236083984,17830400
2019-05-01,"Intel",43.9620361328125,20467600
2019-06-01,"Intel",37.8701858520508,31155700
2019-07-01,"Intel",41.8698272705078,27423300
2019-08-01,"Intel",43.1333312988281,34020800
2019-09-01,"Intel",41.2138481140137,15003800
2019-10-01,"Intel",44.5299072265625,18413100
2019-11-01,"Intel",49.5741729736328,17953500
2019-12-01,"Intel",50.8614158630371,19154500
2020-01-01,"Intel",53.6664657592773,18056000
2020-02-01,"Intel",56.8243560791016,16646600
2020-03-01,"Intel",51.5728340148926,43140300
2020-04-01,"Intel",45.9882965087891,29586600
2020-05-01,"Intel",50.9434776306152,21194800
2020-06-01,"Intel",55.1446571350098,14317700
2020-07-01,"Intel",52.4257774353027,14748100
2020-08-01,"Intel",43.0567054748535,31767100
2020-09-01,"Intel",45.5838966369629,30472800
2020-10-01,"Intel",46.8852615356445,22127600
2020-11-01,"Intel",39.9027214050293,33856700
2020-12-01,"Intel",44.8034934997559,57768000
2021-01-01,"Intel",44.9029350280762,46102500
2021-02-01,"Intel",51.2491912841797,26926600
2021-03-01,"Intel",57.1901550292969,28495400
2021-04-01,"Intel",58.7090492248535,31416300
2021-05-01,"Intel",52.0786895751953,22281700
2021-06-01,"Intel",52.0608596801758,20326400
2021-07-01,"Intel",51.255558013916,24871600
2021-08-01,"Intel",49.1233444213867,18098100
2021-09-01,"Intel",49.433349609375,18615000
2021-10-01,"Intel",49.6083488464355,19895100
2021-11-01,"Intel",45.6385803222656,28013700
2021-12-01,"Intel",45.0748710632324,35093500
2022-01-01,"Intel",49.3504791259766,33857600
2022-02-01,"Intel",45.3994789123535,35386100
2022-03-01,"Intel",43.754768371582,53853000
2022-04-01,"Intel",44.960319519043,46598600
2022-05-01,"Intel",42.0165367126465,45446500
2022-06-01,"Intel",41.5480346679688,29885500
2022-07-01,"Intel",34.2293243408203,40596300
2022-08-01,"Intel",34.8133125305176,52513400
2022-09-01,"Intel",30.2173461914062,36440700
2022-10-01,"Intel",25.6600036621094,44096200
2022-11-01,"Intel",26.9254035949707,44418700
2022-12-01,"Intel",28.7644062042236,38896300
2023-01-01,"Intel",25.7751445770264,31308000
2023-02-01,"Intel",28.0315551757812,63330600
2023-03-01,"Intel",24.7227725982666,47823400
2023-04-01,"Intel",32.1015434265137,57038300
2023-05-01,"Intel",29.5736274719238,36918500
2023-06-01,"Intel",30.5081539154053,52667400
2023-07-01,"Intel",32.948413848877,15753000
2023-08-01,"Intel",35.0848655700684,24702200
2023-09-01,"Intel",36.0077667236328,43808500
2023-10-01,"Intel",34.8766822814941,26086200
2023-11-01,"Intel",36.6765823364258,41710700
2023-12-01,"Intel",43.1619415283203,43928400
2024-01-01,"Intel",47.1682815551758,45905700
2024-02-01,"Intel",42.7869644165039,38819900
2024-03-01,"Intel",43.3676300048828,41426100
2024-04-01,"Intel",44.0604019165039,31712600
2024-05-01,"Intel",30.0564785003662,60654800
2024-06-01,"Intel",30.099063873291,35544900
2024-07-01,"Intel",30.6455974578857,32401800
2024-08-01,"Intel",28.8668785095215,107672500
2024-09-01,"Intel",20.1000003814697,115305500
2024-10-01,"Intel",22.6900005340576,86344400
2024-11-01,"Intel",23.2000007629395,173471100
2024-12-01,"Intel",23.9300003051758,150497900
2025-01-01,"Intel",20.2199993133545,46438500
2025-02-01,"Intel",19.3799991607666,77523100
2025-03-01,"Intel",22.7399997711182,141348700
2025-04-01,"Intel",22.0499992370605,64060400
2025-05-01,"Intel",19.9799995422363,72607500
2025-06-01,"Intel",19.7399997711182,67885500
2025-07-01,"Intel",22.8500003814697,79094900
2025-08-01,"Intel",19.3099994659424,86496100
2025-09-01,"Intel",24.2099990844727,57661800
2025-10-01,"Intel",35.939998626709,162649700
2025-11-01,"Intel",39.5,61267500
2025-12-01,"Intel",40.0099983215332,74534900
2026-01-01,"Intel",39.3800010681152,95396400
2026-02-01,"Intel",48.810001373291,101414600
2026-03-01,"Intel",45.5,60705100
2026-04-01,"Intel",48.0299987792969,129598500
